,region,year,barley,energy forest,fallow land,"field peas for cooking, fodder peas, vetches and field beans",green fodder,green peas,horticulture plants,ley for hay and forage plants,ley for seeds,mixed grain,mixed grain and triticale,not utilized ley for hay and pasture,oats,oil flax,other crops,other untilled arable land,potatoes for processing of starch,rye,spring barley,spring rape,spring turnip rape,spring wheat,sugar beets,table potatoes,total arable land,triticale,unspecified arable land,utilized ley for hay,utilized ley for hay and pasture,utilized pasture,white beans,winter barley,winter rape,winter turnip rape,winter wheat
977,0760 Uppvidinge,2002,0.0,0.0,26.0,8.0,76.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,182.0,0.0,0.0,2.0,0.0,3.0,247.0,0.0,0.0,0.0,0.0,3.0,2540.0,19.0,101.0,0.0,1853.0,0.0,0.0,13.0,0.0,0.0,1.0
978,0760 Uppvidinge,2003,0.0,0.0,30.0,7.0,75.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,185.0,0.0,0.0,4.0,0.0,3.0,207.0,0.0,0.0,0.0,0.0,2.0,2561.0,43.0,63.0,0.0,1929.0,0.0,0.0,11.0,0.0,0.0,0.0
979,0760 Uppvidinge,2005,0.0,0.0,46.0,0.0,58.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,2.0,2618.0,31.0,20.0,0.0,2106.0,0.0,0.0,0.0,0.0,0.0,4.0
980,0761 Lessebo,1981,132.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,1.0,30.0,0.0,15.0,113.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,9.0,919.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,11.0
981,0761 Lessebo,1985,148.0,0.0,5.0,7.0,17.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,122.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,932.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,2.0
982,0761 Lessebo,1989,112.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,82.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,0.0,0.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0
983,0761 Lessebo,1990,75.0,0.0,9.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,78.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0
984,0761 Lessebo,1991,69.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,73.0,0.0,3.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,867.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,5.0
985,0761 Lessebo,1992,72.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,72.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,907.0,0.0,0.0,0.0,725.0,0.0,0.0,0.0,0.0,0.0,2.0
986,0761 Lessebo,1993,0.0,0.0,17.0,0.0,0.0,0.0,0.0,614.0,0.0,3.0,0.0,14.0,58.0,0.0,2.0,7.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,5.0,931.0,2.0,0.0,0.0,0.0,150.0,0.0,1.0,0.0,0.0,0.0
987,0761 Lessebo,1994,0.0,0.0,10.0,0.0,0.0,0.0,0.0,612.0,0.0,3.0,0.0,4.0,64.0,0.0,1.0,8.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,4.0,923.0,1.0,0.0,0.0,0.0,170.0,0.0,1.0,0.0,0.0,2.0
988,0761 Lessebo,1995,0.0,0.0,10.0,0.0,0.0,0.0,0.0,670.0,0.0,3.0,0.0,2.0,51.0,0.0,2.0,3.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,3.0,931.0,1.0,0.0,0.0,0.0,131.0,0.0,5.0,0.0,0.0,1.0
989,0761 Lessebo,1999,0.0,0.0,19.0,0.0,12.0,0.0,0.0,0.0,1.0,5.0,0.0,10.0,32.0,0.0,0.0,23.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,910.0,4.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0
990,0761 Lessebo,2001,0.0,0.0,14.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,821.0,4.0,20.0,0.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0
991,0761 Lessebo,2002,0.0,0.0,16.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,816.0,0.0,20.0,0.0,720.0,0.0,0.0,2.0,0.0,0.0,0.0
992,0761 Lessebo,2003,0.0,0.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,807.0,0.0,22.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0
993,0761 Lessebo,2005,0.0,0.0,39.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,834.0,0.0,31.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0
994,0763 Tingsryd,1981,781.0,0.0,90.0,5.0,120.0,0.0,0.0,0.0,0.0,279.0,0.0,52.0,1057.0,0.0,180.0,21.0,4.0,34.0,0.0,10.0,5.0,9.0,0.0,55.0,6574.0,0.0,0.0,0.0,3845.0,0.0,0.0,0.0,0.0,19.0,8.0
995,0763 Tingsryd,1985,781.0,0.0,97.0,7.0,84.0,0.0,0.0,0.0,3.0,223.0,0.0,65.0,938.0,0.0,151.0,24.0,2.0,41.0,0.0,20.0,7.0,7.0,0.0,41.0,6308.0,0.0,0.0,0.0,3796.0,0.0,0.0,0.0,3.0,0.0,18.0
996,0763 Tingsryd,1989,569.0,0.0,128.0,2.0,115.0,0.0,0.0,0.0,1.0,129.0,0.0,75.0,820.0,0.0,143.0,29.0,0.0,24.0,0.0,4.0,7.0,4.0,0.0,22.0,5851.0,0.0,0.0,0.0,3720.0,0.0,0.0,0.0,0.0,4.0,55.0
997,0763 Tingsryd,1990,523.0,0.0,119.0,5.0,125.0,0.0,0.0,0.0,0.0,0.0,122.0,69.0,789.0,0.0,149.0,32.0,0.0,41.0,0.0,13.0,3.0,3.0,0.0,22.0,5865.0,0.0,0.0,0.0,3814.0,0.0,0.0,0.0,10.0,0.0,26.0
998,0763 Tingsryd,1991,552.0,0.0,126.0,13.0,128.0,0.0,0.0,0.0,0.0,0.0,134.0,107.0,731.0,0.0,126.0,57.0,0.0,11.0,0.0,10.0,3.0,9.0,0.0,19.0,5814.0,0.0,0.0,0.0,3757.0,0.0,0.0,0.0,0.0,0.0,31.0
999,0763 Tingsryd,1992,509.0,0.0,102.0,6.0,89.0,0.0,0.0,0.0,3.0,0.0,99.0,69.0,795.0,0.0,127.0,86.0,0.0,21.0,0.0,10.0,17.0,1.0,0.0,18.0,5815.0,0.0,0.0,0.0,3851.0,0.0,0.0,0.0,0.0,0.0,12.0
1000,0763 Tingsryd,1993,0.0,0.0,92.0,4.0,0.0,0.0,0.0,3240.0,1.0,89.0,0.0,50.0,693.0,0.0,124.0,80.0,0.0,37.0,439.0,11.0,7.0,2.0,0.0,17.0,5813.0,35.0,0.0,0.0,0.0,848.0,0.0,9.0,0.0,0.0,34.0
1001,0763 Tingsryd,1994,0.0,0.0,122.0,0.0,0.0,0.0,0.0,3286.0,3.0,112.0,0.0,60.0,681.0,0.0,130.0,38.0,0.0,19.0,429.0,16.0,10.0,8.0,0.0,15.0,5848.0,43.0,0.0,0.0,0.0,841.0,0.0,11.0,1.0,0.0,25.0
1002,0763 Tingsryd,1995,0.0,0.0,151.0,10.0,0.0,0.0,0.0,3270.0,0.0,87.0,0.0,55.0,619.0,0.0,119.0,29.0,0.0,27.0,423.0,12.0,3.0,2.0,0.0,12.0,5803.0,46.0,0.0,0.0,0.0,917.0,0.0,8.0,0.0,0.0,14.0
1003,0763 Tingsryd,1999,0.0,0.0,158.0,2.0,39.0,0.0,97.0,0.0,0.0,80.0,0.0,118.0,555.0,0.0,4.0,62.0,0.0,5.0,411.0,0.0,3.0,3.0,0.0,7.0,5615.0,56.0,0.0,0.0,3980.0,0.0,0.0,7.0,0.0,0.0,28.0
1004,0763 Tingsryd,2001,0.0,0.0,159.0,0.0,35.0,0.0,25.0,0.0,0.0,35.0,0.0,0.0,590.0,0.0,11.0,0.0,0.0,14.0,286.0,0.0,0.0,9.0,0.0,3.0,5127.0,66.0,373.0,0.0,3498.0,0.0,0.0,4.0,0.0,0.0,19.0
1005,0763 Tingsryd,2002,0.0,0.0,160.0,1.0,40.0,0.0,24.0,0.0,0.0,26.0,0.0,0.0,561.0,0.0,1.0,12.0,0.0,1.0,310.0,0.0,0.0,3.0,0.0,3.0,5016.0,29.0,298.0,0.0,3549.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,0763 Tingsryd,2003,0.0,0.0,178.0,1.0,64.0,0.0,22.0,0.0,0.0,35.0,0.0,0.0,490.0,0.0,0.0,17.0,0.0,6.0,228.0,0.0,0.0,3.0,0.0,3.0,4923.0,80.0,153.0,0.0,3595.0,0.0,0.0,0.0,0.0,0.0,49.0
1007,0763 Tingsryd,2005,0.0,0.0,315.0,0.0,83.0,0.0,35.0,0.0,1.0,30.0,0.0,0.0,358.0,0.0,1.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,3.0,4959.0,27.0,131.0,0.0,3753.0,0.0,0.0,0.0,0.0,0.0,20.0
1008,0764 Alvesta,1981,1437.0,0.0,106.0,10.0,149.0,0.0,0.0,0.0,1.0,397.0,0.0,77.0,2172.0,0.0,8.0,31.0,5.0,54.0,0.0,50.0,101.0,10.0,0.0,69.0,10259.0,0.0,0.0,0.0,5524.0,0.0,0.0,0.0,35.0,2.0,21.0
1009,0764 Alvesta,1985,1482.0,0.0,87.0,24.0,187.0,0.0,0.0,0.0,0.0,340.0,0.0,49.0,2057.0,0.0,5.0,40.0,14.0,37.0,0.0,94.0,37.0,19.0,0.0,55.0,10131.0,0.0,0.0,0.0,5561.0,0.0,0.0,0.0,36.0,0.0,7.0
1010,0764 Alvesta,1989,1036.0,0.0,292.0,6.0,144.0,0.0,0.0,0.0,0.0,242.0,0.0,95.0,1884.0,0.0,1.0,43.0,28.0,50.0,0.0,70.0,14.0,4.0,0.0,41.0,9882.0,0.0,0.0,0.0,5875.0,0.0,0.0,0.0,13.0,0.0,44.0
1011,0764 Alvesta,1990,1035.0,0.0,139.0,7.0,311.0,0.0,0.0,0.0,4.0,0.0,210.0,113.0,1811.0,0.0,2.0,23.0,27.0,51.0,0.0,55.0,29.0,6.0,0.0,36.0,9823.0,0.0,0.0,0.0,5919.0,0.0,0.0,0.0,6.0,0.0,39.0
1012,0764 Alvesta,1991,977.0,0.0,101.0,1.0,201.0,0.0,0.0,0.0,0.0,0.0,213.0,148.0,1691.0,0.0,12.0,280.0,28.0,15.0,0.0,101.0,0.0,12.0,0.0,41.0,9627.0,0.0,0.0,0.0,5768.0,0.0,0.0,0.0,5.0,0.0,33.0
1013,0764 Alvesta,1992,915.0,0.0,94.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,206.0,96.0,1671.0,0.0,30.0,317.0,26.0,11.0,0.0,90.0,0.0,14.0,0.0,39.0,9567.0,0.0,0.0,0.0,5871.0,0.0,0.0,0.0,17.0,0.0,65.0
1014,0764 Alvesta,1993,0.0,0.0,50.0,0.0,0.0,0.0,0.0,4731.0,2.0,145.0,0.0,139.0,1599.0,0.0,39.0,181.0,16.0,26.0,811.0,61.0,0.0,21.0,0.0,49.0,9629.0,52.0,0.0,0.0,0.0,1601.0,0.0,7.0,2.0,0.0,98.0
1015,0764 Alvesta,1994,0.0,0.0,58.0,4.0,0.0,0.0,0.0,4754.0,2.0,173.0,0.0,73.0,1623.0,0.0,42.0,176.0,15.0,15.0,866.0,55.0,0.0,15.0,0.0,34.0,9622.0,28.0,0.0,0.0,0.0,1656.0,0.0,10.0,5.0,0.0,21.0
1016,0764 Alvesta,1995,0.0,0.0,415.0,7.0,0.0,0.0,0.0,4620.0,0.0,161.0,0.0,44.0,1445.0,0.0,40.0,19.0,16.0,25.0,913.0,22.0,0.0,23.0,0.0,42.0,9546.0,53.0,0.0,0.0,0.0,1657.0,0.0,3.0,4.0,0.0,37.0
1017,0764 Alvesta,1999,0.0,0.0,352.0,9.0,36.0,0.0,1.0,0.0,0.0,146.0,0.0,50.0,1316.0,0.0,3.0,69.0,20.0,4.0,871.0,1.0,3.0,65.0,0.0,24.0,9244.0,199.0,0.0,0.0,5999.0,0.0,0.0,15.0,1.0,0.0,62.0
1018,0764 Alvesta,2001,0.0,24.0,326.0,1.0,59.0,0.0,1.0,0.0,0.0,76.0,0.0,0.0,1259.0,0.0,13.0,0.0,17.0,3.0,616.0,9.0,26.0,6.0,0.0,14.0,8983.0,259.0,283.0,0.0,5859.0,0.0,0.0,0.0,4.0,0.0,128.0
1019,0764 Alvesta,2002,0.0,24.0,389.0,1.0,88.0,0.0,1.0,0.0,0.0,71.0,0.0,0.0,1174.0,0.0,0.0,20.0,17.0,1.0,773.0,9.0,28.0,71.0,0.0,15.0,9021.0,86.0,255.0,0.0,5988.0,0.0,0.0,3.0,0.0,0.0,8.0
1020,0764 Alvesta,2003,0.0,17.0,427.0,8.0,41.0,0.0,1.0,0.0,0.0,113.0,0.0,0.0,1134.0,0.0,3.0,20.0,7.0,1.0,543.0,10.0,2.0,20.0,0.0,17.0,8908.0,295.0,172.0,0.0,5987.0,0.0,0.0,2.0,0.0,0.0,87.0
1021,0764 Alvesta,2005,0.0,0.0,555.0,0.0,147.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1063.0,0.0,0.0,7.0,0.0,0.0,437.0,0.0,0.0,23.0,0.0,9.0,8913.0,138.0,86.0,0.0,6301.0,0.0,0.0,3.0,0.0,0.0,64.0
1022,0765 Älmhult,1981,518.0,0.0,34.0,4.0,136.0,0.0,0.0,0.0,0.0,303.0,0.0,57.0,399.0,0.0,1.0,42.0,1.0,7.0,0.0,0.0,15.0,7.0,0.0,42.0,5351.0,0.0,0.0,0.0,3782.0,0.0,0.0,0.0,0.0,0.0,3.0
1023,0765 Älmhult,1985,523.0,0.0,39.0,11.0,102.0,0.0,0.0,0.0,0.0,270.0,0.0,75.0,305.0,0.0,12.0,31.0,0.0,10.0,0.0,1.0,11.0,2.0,0.0,28.0,5193.0,0.0,0.0,0.0,3772.0,0.0,0.0,0.0,0.0,0.0,1.0
1024,0765 Älmhult,1989,378.0,0.0,106.0,13.0,124.0,0.0,0.0,0.0,5.0,151.0,0.0,86.0,253.0,0.0,10.0,28.0,0.0,7.0,0.0,0.0,8.0,3.0,0.0,16.0,4765.0,0.0,0.0,0.0,3571.0,0.0,0.0,0.0,0.0,0.0,6.0
1025,0765 Älmhult,1990,373.0,0.0,63.0,6.0,135.0,0.0,0.0,0.0,4.0,0.0,138.0,109.0,209.0,0.0,10.0,21.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,17.0,4656.0,0.0,0.0,0.0,3553.0,0.0,0.0,0.0,0.0,0.0,1.0
1026,0765 Älmhult,1991,365.0,0.0,47.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,145.0,97.0,177.0,0.0,10.0,32.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,16.0,4579.0,0.0,0.0,0.0,3528.0,0.0,0.0,0.0,0.0,0.0,2.0
1027,0765 Älmhult,1992,303.0,0.0,35.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,181.0,101.0,190.0,0.0,11.0,48.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,9.0,4495.0,0.0,0.0,0.0,3487.0,0.0,0.0,0.0,0.0,0.0,4.0
1028,0765 Älmhult,1993,0.0,0.0,19.0,2.0,0.0,0.0,0.0,2709.0,5.0,122.0,0.0,85.0,183.0,0.0,0.0,36.0,0.0,16.0,295.0,0.0,0.0,2.0,0.0,11.0,4593.0,16.0,0.0,0.0,0.0,1074.0,0.0,9.0,0.0,0.0,10.0
1029,0765 Älmhult,1994,0.0,0.0,43.0,2.0,0.0,0.0,0.0,2761.0,0.0,147.0,0.0,96.0,145.0,0.0,2.0,34.0,0.0,3.0,293.0,0.0,0.0,2.0,0.0,13.0,4602.0,8.0,0.0,0.0,0.0,1037.0,0.0,15.0,0.0,0.0,3.0
1030,0765 Älmhult,1995,0.0,0.0,66.0,1.0,0.0,0.0,0.0,2766.0,0.0,140.0,0.0,54.0,152.0,0.0,0.0,16.0,0.0,8.0,269.0,0.0,0.0,1.0,0.0,9.0,4627.0,5.0,0.0,0.0,0.0,1113.0,0.0,27.0,0.0,0.0,0.0
1031,0765 Älmhult,1999,0.0,0.0,43.0,0.0,47.0,0.0,0.0,0.0,0.0,107.0,0.0,90.0,171.0,0.0,0.0,93.0,0.0,1.0,227.0,0.0,0.0,2.0,0.0,3.0,4430.0,5.0,0.0,0.0,3628.0,0.0,0.0,12.0,0.0,0.0,2.0
1032,0765 Älmhult,2001,0.0,0.0,87.0,2.0,37.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,215.0,0.0,10.0,0.0,0.0,2.0,173.0,0.0,0.0,0.0,0.0,1.0,4023.0,26.0,186.0,0.0,3205.0,0.0,0.0,2.0,0.0,0.0,0.0
1033,0765 Älmhult,2002,0.0,0.0,119.0,0.0,53.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,171.0,0.0,0.0,17.0,0.0,4.0,159.0,0.0,0.0,1.0,0.0,2.0,4040.0,3.0,163.0,0.0,3277.0,0.0,0.0,15.0,0.0,0.0,0.0
1034,0765 Älmhult,2003,0.0,0.0,117.0,0.0,76.0,0.0,1.0,0.0,0.0,61.0,0.0,0.0,165.0,0.0,0.0,23.0,0.0,6.0,145.0,0.0,0.0,1.0,0.0,2.0,3954.0,4.0,66.0,0.0,3287.0,0.0,0.0,2.0,0.0,0.0,0.0
1035,0765 Älmhult,2005,0.0,0.0,148.0,0.0,47.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,92.0,0.0,0.0,2.0,0.0,2.0,84.0,0.0,0.0,1.0,0.0,1.0,4054.0,0.0,38.0,0.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,0767 Markaryd,1981,349.0,0.0,34.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,0.0,39.0,124.0,0.0,9.0,19.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,20.0,2622.0,0.0,0.0,0.0,1973.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,0767 Markaryd,1985,355.0,0.0,67.0,5.0,22.0,0.0,0.0,0.0,0.0,16.0,0.0,37.0,121.0,0.0,8.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,17.0,2651.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0,0.0,2.0
1038,0767 Markaryd,1989,245.0,0.0,81.0,0.0,24.0,0.0,0.0,0.0,1.0,10.0,0.0,46.0,128.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2390.0,0.0,0.0,0.0,1827.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,0767 Markaryd,1990,238.0,0.0,70.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,8.0,49.0,127.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2367.0,0.0,0.0,0.0,1839.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,0767 Markaryd,1991,224.0,0.0,70.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,10.0,65.0,128.0,0.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2328.0,0.0,0.0,0.0,1778.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,0767 Markaryd,1992,212.0,0.0,62.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,4.0,42.0,130.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2236.0,0.0,0.0,0.0,1746.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,0767 Markaryd,1993,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1225.0,3.0,3.0,0.0,46.0,109.0,0.0,3.0,5.0,0.0,2.0,185.0,0.0,0.0,1.0,0.0,2.0,2271.0,7.0,0.0,0.0,0.0,629.0,0.0,15.0,0.0,0.0,1.0
1043,0767 Markaryd,1994,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1243.0,4.0,10.0,0.0,29.0,118.0,0.0,3.0,12.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,2.0,2278.0,8.0,0.0,0.0,0.0,640.0,0.0,8.0,0.0,0.0,1.0
1044,0767 Markaryd,1995,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1316.0,1.0,4.0,0.0,45.0,117.0,0.0,22.0,6.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,2.0,2455.0,0.0,0.0,0.0,0.0,692.0,0.0,9.0,0.0,0.0,0.0
1045,0767 Markaryd,1999,0.0,0.0,32.0,0.0,10.0,0.0,2.0,0.0,0.0,4.0,0.0,48.0,101.0,0.0,0.0,70.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,2.0,2384.0,8.0,0.0,0.0,1941.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,0767 Markaryd,2001,0.0,0.0,27.0,0.0,12.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,125.0,0.0,5.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,1.0,2006.0,3.0,149.0,0.0,1550.0,0.0,0.0,1.0,0.0,0.0,5.0
1047,0767 Markaryd,2002,0.0,0.0,27.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,108.0,0.0,1.0,18.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,1.0,1975.0,4.0,136.0,0.0,1532.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,0767 Markaryd,2003,0.0,0.0,32.0,0.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,115.0,0.0,0.0,12.0,0.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,1928.0,11.0,105.0,0.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,0767 Markaryd,2005,0.0,0.0,69.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,3.0,0.0,0.0,62.0,0.0,0.0,5.0,0.0,0.0,1961.0,0.0,49.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,0780 Växjö,1981,3022.0,0.0,263.0,34.0,173.0,0.0,0.0,0.0,6.0,281.0,0.0,62.0,4350.0,0.0,24.0,48.0,7.0,62.0,0.0,54.0,232.0,12.0,0.0,98.0,15965.0,0.0,0.0,0.0,7036.0,0.0,0.0,0.0,18.0,41.0,142.0
1051,0780 Växjö,1985,3275.0,0.0,218.0,45.0,204.0,0.0,0.0,0.0,1.0,274.0,0.0,96.0,4023.0,0.0,32.0,59.0,9.0,64.0,0.0,103.0,189.0,17.0,0.0,71.0,15803.0,0.0,0.0,0.0,6921.0,0.0,0.0,0.0,91.0,45.0,66.0
1052,0780 Växjö,1989,2360.0,0.0,628.0,30.0,181.0,0.0,0.0,0.0,0.0,221.0,0.0,136.0,3611.0,0.0,35.0,69.0,9.0,118.0,0.0,155.0,197.0,33.0,0.0,52.0,15230.0,0.0,0.0,0.0,7030.0,0.0,0.0,0.0,103.0,39.0,223.0
1053,0780 Växjö,1990,2290.0,0.0,555.0,19.0,267.0,0.0,0.0,0.0,1.0,0.0,231.0,224.0,3349.0,0.0,37.0,90.0,9.0,161.0,0.0,136.0,178.0,28.0,0.0,45.0,15246.0,0.0,0.0,0.0,7233.0,0.0,0.0,0.0,100.0,37.0,256.0
1054,0780 Växjö,1991,2191.0,0.0,355.0,15.0,183.0,0.0,0.0,0.0,9.0,0.0,225.0,215.0,3194.0,0.0,34.0,433.0,8.0,75.0,0.0,144.0,145.0,44.0,0.0,40.0,15129.0,0.0,0.0,0.0,7474.0,0.0,0.0,0.0,78.0,23.0,244.0
1055,0780 Växjö,1992,2015.0,0.0,283.0,9.0,149.0,0.0,0.0,0.0,5.0,0.0,324.0,154.0,3196.0,0.0,60.0,459.0,8.0,82.0,0.0,201.0,92.0,41.0,0.0,50.0,14994.0,0.0,0.0,0.0,7616.0,0.0,0.0,0.0,32.0,15.0,203.0
1056,0780 Växjö,1993,0.0,0.0,200.0,9.0,0.0,0.0,0.0,6079.0,1.0,163.0,0.0,168.0,3048.0,0.0,85.0,393.0,8.0,146.0,1748.0,92.0,142.0,37.0,0.0,50.0,15127.0,84.0,0.0,0.0,0.0,2151.0,0.0,65.0,44.0,0.0,414.0
1057,0780 Växjö,1994,0.0,0.0,154.0,2.0,0.0,0.0,0.0,6179.0,6.0,177.0,0.0,178.0,2988.0,0.0,51.0,318.0,8.0,134.0,1819.0,118.0,178.0,42.0,0.0,42.0,15068.0,203.0,0.0,0.0,0.0,2158.0,0.0,88.0,27.0,0.0,199.0
1058,0780 Växjö,1995,0.0,0.0,741.0,2.0,0.0,0.0,0.0,6109.0,3.0,194.0,0.0,75.0,2766.0,0.0,43.0,172.0,8.0,108.0,1837.0,87.0,39.0,24.0,0.0,43.0,14796.0,258.0,0.0,0.0,0.0,2022.0,0.0,25.0,4.0,0.0,238.0
1059,0780 Växjö,1999,0.0,1.0,739.0,63.0,126.0,0.0,11.0,0.0,14.0,206.0,0.0,123.0,2536.0,5.0,6.0,103.0,0.0,22.0,1847.0,22.0,37.0,26.0,0.0,33.0,14684.0,544.0,0.0,0.0,8033.0,0.0,0.0,31.0,5.0,0.0,150.0
1060,0780 Växjö,2001,0.0,4.0,726.0,30.0,109.0,0.0,4.0,0.0,3.0,126.0,0.0,0.0,2544.0,0.0,33.0,0.0,0.0,32.0,1355.0,18.0,28.0,5.0,0.0,33.0,14435.0,868.0,379.0,0.0,7924.0,0.0,0.0,12.0,2.0,0.0,200.0
1061,0780 Växjö,2002,0.0,4.0,786.0,20.0,192.0,0.0,4.0,0.0,3.0,157.0,0.0,0.0,2544.0,1.0,1.0,39.0,0.0,12.0,1534.0,28.0,38.0,49.0,0.0,31.0,14345.0,316.0,277.0,0.0,8208.0,0.0,0.0,1.0,16.0,0.0,83.0
1062,0780 Växjö,2003,0.0,4.0,798.0,21.0,168.0,0.0,4.0,0.0,2.0,145.0,0.0,0.0,2287.0,0.0,1.0,47.0,0.0,39.0,1160.0,10.0,36.0,24.0,0.0,26.0,14205.0,721.0,140.0,0.0,8335.0,0.0,0.0,2.0,30.0,5.0,200.0
1063,0780 Växjö,2005,0.0,0.0,1119.0,4.0,200.0,0.0,2.0,0.0,2.0,115.0,0.0,0.0,1934.0,0.0,6.0,1.0,0.0,4.0,890.0,0.0,38.0,25.0,0.0,24.0,14224.0,409.0,82.0,0.0,9122.0,0.0,0.0,0.0,0.0,0.0,202.0
